UniqueCount	AmbigCount
1	7
0	0
2	514
0	0
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	10
0	0
0	0
0	0
0	8
1	3
4	110
6	4
0	15
214	20
0	19
58	179
1	21
20	0
8	46
0	0
0	0
0	0
16	477
0	10
0	18
0	18
0	17
16	9
0	9
0	0
0	8
0	0
0	0
0	0
0	2
0	2
0	3
0	1
1	4
5	4
0	0
5	5
0	144
0	86
0	143
3	97
0	163
1	84
4	24
1	141
0	112
19	39
0	79
19	27
1	0
0	8
0	55
2	4
0	0
0	2
0	1
0	0
39	153
0	3
0	1
0	1
13	2
0	2
0	0
0	1
0	2
1	61
0	1
0	0
6	3
0	18
0	1
0	0
0	0
50	5039
1047	28162
1209	49580
3	0
1671	1523
0	40
9825	11568
24	1123
0	0
0	1
0	0
389	847
19	15
0	0
0	0
0	14
0	1
0	1
0	1
0	1
0	1
0	2
0	1
0	1
0	1
0	13
0	1
0	1
0	1
0	1
0	3
0	2
2	0
0	1
3	1
0	1
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	1
14	20
0	0
2	0
0	0
12	1
0	1
3	0
108	1
0	5
0	251
0	283
412	1051
79	359
1	1376
40	55
0	775
0	1092
67	44
2	339
0	1055
1	338
0	838
23	22
0	230
3	278
0	47
0	258
0	340
0	365
0	287
0	76
31	203
0	244
0	258
2	339
0	658
0	701
0	761
0	253
0	243
0	276
0	289
0	87
1	333
0	750
0	252
9	87
0	41
0	266
0	80
0	244
14	37
10	24
11	24
1	4
0	2
0	2
0	0
0	0
0	1
0	0
0	1
0	0
9	2
0	1
0	1
0	8
0	8
0	0
0	6
0	3
0	5
0	5
0	2
0	4
0	6
0	3
0	1
0	3
0	0
0	0
138	894
9	380
52	828
0	0
13	259
15	22
15	14
8	6
3	8
1	0
6	1
0	0
1	0
0	0
0	0
416	7318
0	6465
2	2103
7	5445
37	0
4	35
0	31
18	30
0	21
0	46
0	26
12	46
0	0
0	0
0	494
0	473
0	432
0	453
0	9
1	33
2	6
0	2
1	13
21	120
0	2
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	0
0	1
0	0
0	0
0	0
0	44
0	39
0	44
0	45
26	38
0	43
8	47
0	6
1	28
0	14
0	11
0	11
0	2
1	1
0	1
0	4
0	3
0	2
0	0
0	0
6	0
0	0
0	0
0	0
0	0
7	0
0	5
0	5
0	0
0	0
1	4
0	0
0	0
0	0
0	0
0	4
0	4
0	2
0	17
0	15
0	28
0	19
1	10
0	25
0	6
0	23
0	6
0	7
0	9
0	16
0	17
0	1
0	1091
0	1030
1	945
116	569
8	464
0	277
0	223
231	0
3	4
0	4
0	5
1	1
0	0
3	0
1	446
13	507
0	457
4	212
0	212
0	181
1	154
0	21
0	119
13	123
1	34
0	37
0	60
0	54
4	52
0	1
0	20
0	23
9	41
49	0
0	0
11	0
0	33
0	32
7	30
0	30
0	3
0	28
0	1
2	4
187	691
18	673
13	513
0	371
4	6
1	42
3	52
4	11
60	104
0	51
40	99
0	27
0	0
0	0
7	40
0	9
0	1
0	18
2	4
6	24
0	24
3	613
0	944
0	935
0	720
0	284
1	800
0	971
0	718
120	644
10	434
2	621
0	926
0	714
0	611
0	700
0	733
0	211
0	111
6	67
0	533
0	126
0	172
0	193
2	95
1	147
0	342
0	28
26	51
0	276
1	135
0	119
0	222
0	205
10	205
0	7
9	1
0	118
0	327
0	272
27	192
0	147
0	127
0	57
0	50
0	49
1	75
0	1
0	18
3	9
0	0
15	0
2	319
750	394
7	88
7	0
33	5904
172	5659
12	643
0	1007
18	258
1	151
50	445
0	0
0	285
0	469
1	517
1	373
0	511
0	91
0	63
11	110
1	2
0	5
16	1589
29	1505
122	1510
210	1630
4	183
0	73
0	0
0	710
4	889
1	683
34	525
4	1294
2	838
1	1048
0	1109
0	404
0	496
3	95
2	113
1	79
3	161
0	268
50	15
0	75
15	10
12	28
0	114
0	108
0	113
0	119
0	110
0	119
0	99
1	99
0	108
0	2
1	100
0	106
0	109
0	44
99	599
2	255
42	433
25	27
56	355
3	101
0	9
33	1
0	56
0	47
0	47
0	32
0	3
0	0
6	0
0	0
0	0
0	0
0	0
0	18
