ID pvalue
GO:0062197 0.00596794388217496
GO:0001659 0.00600309266590284
GO:0030308 0.00603701884497865
GO:0050821 0.00604379939364678
GO:0045600 0.00608835003603578
GO:1901880 0.00608835003603578
GO:0007157 0.00609939655895744
GO:0048009 0.00609939655895744
GO:0001569 0.00612256259689157
GO:0030225 0.00617588471496183
GO:0035904 0.00617588471496183
GO:0080164 0.00617588471496183
GO:0038066 0.00618760246285288
GO:0045926 0.00633247358818629
GO:0050767 0.00637103250440052
GO:1903829 0.00642683759861441
GO:0050679 0.00652111579716421
GO:0006446 0.0065595467866155
GO:0008625 0.0065595467866155
GO:0014855 0.0065595467866155
GO:0002688 0.00663866138734124
GO:0003188 0.00668881134532305
GO:0003214 0.00668881134532305
GO:0045651 0.00668881134532305
GO:0060841 0.00668881134532305
GO:0090136 0.00668881134532305
GO:0007064 0.0066901327800992
GO:0060045 0.0066901327800992
GO:1902042 0.0066901327800992
GO:0000578 0.00669283765220838
GO:0001709 0.00669283765220838
GO:0014044 0.00669283765220838
GO:0044319 0.00669283765220838
GO:0072595 0.00669283765220838
GO:0090505 0.00669283765220838
GO:0050864 0.00687173214525951
GO:0003143 0.00700998368725562
GO:0003254 0.0070376668552583
GO:0033622 0.00710589326279048
GO:0043931 0.00710589326279048
GO:1900151 0.00710589326279048
GO:1900542 0.00711075217205636
GO:0051223 0.00716480906963316
GO:0061326 0.00718104512108492
GO:0061577 0.00720018386796999
GO:0090189 0.00720018386796999
GO:2000047 0.00720018386796999
GO:2000738 0.00720018386796999
GO:0007492 0.00744719436159454
GO:0061053 0.00744719436159454
GO:0060326 0.00749932363793535
GO:0002335 0.00754085149266326
GO:0014741 0.00754085149266326
GO:0014812 0.00754723011690513
GO:0090263 0.00754723011690513
GO:1901875 0.00758670136477407
GO:0048736 0.00768829260418354
GO:0060173 0.00768829260418354
GO:0042246 0.00776154821571748
GO:0090090 0.00794096900828084
GO:0003157 0.00797957537302564
GO:0003183 0.00797957537302564
GO:0003207 0.00797957537302564
GO:0003263 0.00797957537302564
GO:0003264 0.00797957537302564
GO:0009437 0.00797957537302564
GO:0016479 0.00797957537302564
GO:0048103 0.00797957537302564
GO:0098911 0.00797957537302564
GO:1902043 0.00797957537302564
GO:0022406 0.00801751570143329
GO:0060420 0.00804044880950764
GO:0090504 0.00807690603438661
GO:0048545 0.00809475608628917
GO:0030850 0.00836459456858648
GO:0046596 0.00836459456858648
GO:0048546 0.00836459456858648
GO:0003299 0.00837466536713711
GO:0014887 0.00837466536713711
GO:0014898 0.00837466536713711
GO:0051642 0.00837466536713711
GO:0061036 0.00837466536713711
GO:0061842 0.00837466536713711
GO:0030857 0.00846203206736704
GO:2000772 0.00846203206736704
GO:0030177 0.00870124589461541
GO:0032946 0.00870124589461541
GO:0046467 0.00870124589461541
GO:0006665 0.00897012663341008
GO:0000956 0.00897917477600071
GO:0033135 0.00897917477600071
GO:0008361 0.00901662454661352
GO:0007274 0.00909667124550597
GO:0071480 0.00909667124550597
GO:0010661 0.00919957570144156
GO:0032885 0.00919957570144156
GO:0035909 0.00919957570144156
GO:0070663 0.00926349301175939
GO:0048532 0.00934342839518075
GO:0002312 0.00951292461795339
GO:0071277 0.00951292461795339
GO:0034766 0.00952366569808318
GO:0060444 0.0095275049344241
GO:0150105 0.0095275049344241
GO:1902473 0.0095275049344241
GO:0021700 0.0096173877595607
GO:0071346 0.00963431596164449
GO:0009749 0.0096536823749913
GO:0098739 0.0096536823749913
GO:0042771 0.00967310097636635
GO:0060443 0.00967310097636635
GO:0099173 0.00970921849228555
GO:0002763 0.00974693925715995
GO:0046824 0.00974693925715995
GO:0043457 0.00987899839758299
GO:0010761 0.00988571518850802
GO:1901016 0.00988571518850802
GO:0021987 0.00989423101086062
GO:0030282 0.00989423101086062
GO:0042471 0.00989423101086062
GO:0043242 0.00999996998638837
GO:2001243 0.0103271482758667
GO:1903715 0.0103624662306988
GO:1905207 0.0103624662306988
GO:0051346 0.0103971440482155
GO:0030183 0.0104925834705278
GO:0010639 0.0105561483127471
GO:0001764 0.0105681117269383
GO:0043255 0.0106232925503696
GO:0046889 0.0107050003620738
GO:0061515 0.0107050003620738
GO:0006414 0.0108834120339694
GO:0030336 0.0111538094663406
GO:0007623 0.0111870183576871
GO:0045428 0.0112366570634382
GO:0032944 0.011265829502927
GO:0033157 0.0113466950898931
GO:0048608 0.0114165107851726
GO:0045667 0.0114209139177589
GO:0050770 0.0114209139177589
GO:0010634 0.0114577544779985
GO:1990138 0.0114577544779985
GO:0030307 0.011461835748046
GO:0000470 0.0114751553777422
GO:0003272 0.0114751553777422
GO:0010592 0.0114751553777422
GO:0048668 0.0114751553777422
GO:0001541 0.0114894617305858
GO:0070542 0.0114894617305858
GO:0002347 0.0115013298503766
GO:1900744 0.0115013298503766
GO:0070661 0.0117166574634241
GO:0005513 0.0117515518008804
GO:0036302 0.0117515518008804
GO:0042761 0.0117515518008804
GO:0051481 0.0117515518008804
GO:0061430 0.0117515518008804
GO:1905064 0.0117515518008804
GO:0022407 0.0119128067201483
GO:0035023 0.0120128256964279
GO:0001889 0.0122689317029601
GO:0046033 0.0123594942126276
GO:0051151 0.0123594942126276
GO:0072202 0.0123594942126276
GO:1902254 0.0123594942126276
GO:2000114 0.0123594942126276
GO:0018205 0.0123610071911334
GO:0035107 0.0123610071911334
GO:0035108 0.0123610071911334
GO:0009895 0.0123661423666266
GO:0007254 0.0124236852971486
GO:0051897 0.0124236852971486
GO:0050731 0.0124343750164014
GO:0044344 0.012600482821235
GO:0000028 0.0126714881184538
GO:0010421 0.0126714881184538
GO:0010544 0.0126714881184538
GO:0090190 0.0126714881184538
GO:0090520 0.0126714881184538
GO:2000811 0.0126714881184538
GO:0060074 0.0126846604271206
GO:1902253 0.0126846604271206
GO:0072332 0.012723120281951
GO:2000736 0.012723120281951
GO:0008631 0.0128980283458362
GO:0043410 0.0130030296173404
GO:0043393 0.0131008973192746
GO:1903322 0.0131008973192746
GO:1904375 0.0132642322934359
GO:0048168 0.0132874304301393
GO:0009167 0.0133364361274515
GO:0040001 0.0133364361274515
GO:0086091 0.0133364361274515
GO:0034763 0.0133778451748997
GO:0051960 0.0133875579197992
GO:0043536 0.0134280765137995
GO:0010332 0.013536559042939
GO:0051155 0.013536559042939
GO:0051261 0.013878017110635
GO:0021675 0.0140462630143352
GO:0040013 0.0140902604266055
GO:0014743 0.0141098025869163
GO:0043244 0.0141403469454261
GO:0072594 0.014189997761106
GO:0043547 0.0141911338749433
GO:0070977 0.0142817498387641
GO:0006661 0.0143377263184149
GO:0061458 0.014357379554642
GO:0043583 0.0144212183614771
GO:0051051 0.0144292682457897
GO:0046328 0.0144773461806664
GO:0055123 0.0145657340852533
GO:0050804 0.0146671665595599
GO:0010812 0.0147433226758802
GO:0090398 0.0149418546204447
GO:0014910 0.0150053487731208
GO:0055017 0.0150053487731208
GO:0097006 0.0150053487731208
GO:0050772 0.0151374714357177
GO:0090497 0.0152939035513289
GO:0099177 0.0153247013101168
GO:0010614 0.0153721874572771
GO:0030224 0.0153721874572771
GO:1901099 0.0153721874572771
GO:2001240 0.0153721874572771
GO:0048771 0.015398018123036
GO:0014909 0.0155968973305766
GO:0060993 0.0155968973305766
GO:0030834 0.0157132895260556
GO:0002082 0.0157502782758352
GO:0003148 0.0157502782758352
GO:0034695 0.0157502782758352
GO:0035162 0.0157502782758352
GO:0045822 0.0157502782758352
GO:0046885 0.0157502782758352
GO:0061042 0.0157502782758352
GO:0090103 0.0157502782758352
GO:1903902 0.0157502782758352
GO:2001026 0.0157502782758352
GO:0061008 0.015836373193225
GO:0032781 0.0158638760350614
GO:0072210 0.0158638760350614
GO:0050919 0.0159343924862873
GO:0060711 0.0159343924862873
GO:0010632 0.0159422182014808
GO:1903578 0.0159781759815638
GO:0022408 0.0161359881912272
GO:0050900 0.016247376717736
GO:2000146 0.016247376717736
GO:0050730 0.0164596690293168
GO:0018108 0.0165149361701336
GO:0010867 0.0165729980970861
GO:0030497 0.0165729980970861
GO:0070986 0.0165729980970861
GO:0098761 0.0165729980970861
GO:1904814 0.0165729980970861
GO:2000651 0.0165729980970861
GO:0010885 0.016749409310989
GO:0031053 0.016749409310989
GO:0046931 0.016749409310989
GO:0055003 0.016749409310989
GO:0060039 0.016749409310989
GO:0060263 0.016749409310989
GO:1902514 0.016749409310989
GO:2000434 0.016749409310989
GO:0001756 0.0167848811109418
GO:0046854 0.0167848811109418
GO:0048565 0.0170893926830535
GO:0048593 0.0170893926830535
GO:0006940 0.0175231883907097
GO:0060350 0.0175231883907097
GO:0002520 0.0175343881525256
GO:0005979 0.0175558552455851
GO:0010962 0.0175558552455851
GO:1901380 0.0175558552455851
GO:0032526 0.0177318972550749
GO:0048146 0.0181443805156498
GO:0120009 0.0181443805156498
GO:0010594 0.0183607832778777
GO:0015980 0.018360909985301
GO:0033687 0.0184553957440723
GO:1900274 0.0184553957440723
GO:1902745 0.0184553957440723
GO:0051899 0.0185506149077236
GO:1903432 0.0185506149077236
GO:0018212 0.0185707122707303
GO:0043405 0.0186131037423642
GO:0009126 0.018729825529703
GO:2000008 0.018729825529703
GO:0072080 0.0190972473944491
GO:0007097 0.0197512500846552
GO:0010878 0.0197512500846552
GO:0014856 0.0197512500846552
GO:0046716 0.0197512500846552
GO:0050927 0.0197512500846552
GO:0071676 0.0197512500846552
GO:1901017 0.0197512500846552
GO:1901863 0.0197512500846552
GO:1903523 0.0197512500846552
GO:0030510 0.0200472375251856
GO:0007272 0.0200798019430109
GO:0008366 0.0200798019430109
GO:0048706 0.0201804814663791
GO:0019915 0.020549534797383
GO:1903706 0.0206559159156828
GO:0002536 0.020846848536589
GO:0003266 0.020846848536589
GO:0006527 0.020846848536589
GO:0014745 0.020846848536589
GO:0014866 0.020846848536589
GO:0032957 0.020846848536589
GO:0045657 0.020846848536589
GO:0048263 0.020846848536589
GO:0048340 0.020846848536589
GO:0048865 0.020846848536589
GO:0051124 0.020846848536589
GO:0060346 0.020846848536589
GO:0060525 0.020846848536589
GO:0090085 0.020846848536589
GO:0090269 0.020846848536589
GO:0090270 0.020846848536589
GO:0098917 0.020846848536589
GO:0150172 0.020846848536589
GO:1900748 0.020846848536589
GO:2000048 0.020846848536589
GO:0007548 0.0209452575027207
GO:0002313 0.0213352369727106
GO:0030878 0.0213352369727106
GO:0033688 0.0213352369727106
GO:0035590 0.0213352369727106
GO:0150117 0.0213352369727106
GO:1900745 0.0213352369727106
GO:1901890 0.0214418703527447
GO:0070665 0.0214803505371994
GO:0010611 0.021506047784519
GO:0035019 0.021506047784519
GO:0035272 0.0215362721929934
GO:0000291 0.0216469715763302
GO:0032332 0.0216469715763302
GO:0043691 0.0216469715763302
GO:0045655 0.0216469715763302
GO:0045953 0.0216469715763302
GO:0048643 0.0216469715763302
GO:0072567 0.0216469715763302
GO:2000341 0.0216469715763302
GO:2001185 0.0216469715763302
GO:0016331 0.0218232654442557
GO:0061001 0.0219579829525262
GO:0055023 0.0219636421105967
GO:1901381 0.0219636421105967
GO:0098773 0.0219661458913355
GO:0045824 0.0220879245684894
GO:0048708 0.0220879245684894
GO:0030595 0.0220906736760209
GO:0050867 0.0225020509826367
GO:0030007 0.0225462371802121
GO:0033689 0.0225462371802121
GO:0042308 0.0225462371802121
GO:0043518 0.0225462371802121
GO:0045725 0.0225462371802121
GO:0051284 0.0225462371802121
GO:0061684 0.0225462371802121
GO:0097531 0.0225462371802121
GO:0098760 0.0225462371802121
GO:1900153 0.0225462371802121
GO:1901298 0.0225462371802121
GO:2001028 0.0225462371802121
GO:0042255 0.0227069334443107
GO:0097120 0.0227069334443107
GO:2000351 0.0227069334443107
GO:0046785 0.0227094470118791
GO:0060395 0.0227094470118791
GO:0071901 0.0227094470118791
GO:0031929 0.0231169702466328
GO:0071496 0.0231377040770766
GO:0044282 0.0231723783499267
GO:0140056 0.0237086746764265
GO:0046890 0.0237773063114658
GO:1902105 0.0238012285967744
GO:0052372 0.0238357174427382
GO:0043161 0.0239766268904337
GO:1905475 0.0241577773205204
GO:0048645 0.0242099914301135
GO:0001911 0.0244100657558686
GO:0002053 0.0244100657558686
GO:0014829 0.0244100657558686
GO:0032878 0.0244100657558686
GO:0032925 0.0244100657558686
GO:0033598 0.0244100657558686
GO:0035988 0.0244100657558686
GO:0050926 0.0244100657558686
GO:0051894 0.0244100657558686
GO:1900078 0.0244100657558686
GO:0072384 0.0244667673577262
GO:0032924 0.0248242212122117
GO:0061082 0.0248242212122117
GO:1900047 0.0248242212122117
GO:0097529 0.0248942023200827
GO:0006643 0.0250732924301205
GO:0045017 0.0251325191512235
GO:0035924 0.0254037395502172
GO:0035296 0.025413692015823
GO:0097746 0.025413692015823
GO:0031123 0.0254485927558387
GO:0014002 0.0255711835337497
GO:0030890 0.0255711835337497
GO:0045022 0.0255711835337497
GO:0032006 0.0256324575056582
GO:0031116 0.0256554275079017
GO:0034694 0.0256554275079017
GO:0060674 0.0256554275079017
GO:0090317 0.0256554275079017
GO:0097205 0.0256554275079017
GO:1901889 0.0256554275079017
GO:1903580 0.0256554275079017
GO:0048144 0.0257218716249595
GO:0061041 0.0257984178531376
GO:0048846 0.0259249040996448
GO:0071711 0.0259249040996448
GO:1900181 0.0259249040996448
GO:1902284 0.0259249040996448
GO:0120193 0.0263320906512267
GO:1903131 0.0266604673975799
GO:0002088 0.0270337643636438
GO:0007422 0.0270337643636438
GO:0046849 0.0270337643636438
GO:0048145 0.0270337643636438
GO:1903321 0.0270337643636438
GO:0008406 0.0270392603742804
GO:0001755 0.0271280522993122
GO:0051058 0.0271280522993122
GO:0051452 0.0271280522993122
GO:2000107 0.0271280522993122
GO:0046626 0.0271587069094452
GO:2000573 0.0271587069094452
GO:0009152 0.0272582944827913
GO:0035150 0.0273717665247478
GO:0050729 0.0273717665247478
GO:0002716 0.0274256866596743
GO:0033033 0.0274256866596743
GO:0071379 0.0274256866596743
GO:0097734 0.0274256866596743
GO:1903975 0.0274256866596743
GO:0035725 0.02767357738279
GO:0007229 0.0280911061314462
GO:0006164 0.0281300785922513
GO:0002696 0.0282978318590364
GO:0120192 0.0283010773816087
GO:0001974 0.0284615955386003
GO:0032387 0.0284615955386003
GO:0035987 0.0284615955386003
GO:0007156 0.0286141063117096
GO:0030888 0.0289497013905438
GO:0070371 0.0289911465638365
GO:1902107 0.0290083599287849
GO:1903708 0.0290083599287849
GO:0042552 0.029443559071856
GO:0010463 0.0295911417289991
GO:0032881 0.0295911417289991
GO:0006577 0.0297541580142526
GO:0009251 0.0297541580142526
GO:0010832 0.0297541580142526
GO:0014857 0.0297541580142526
GO:0030201 0.0297541580142526
GO:0030214 0.0297541580142526
GO:0030810 0.0297541580142526
GO:0030852 0.0297541580142526
GO:0031269 0.0297541580142526
GO:0043517 0.0297541580142526
GO:0051895 0.0297541580142526
GO:0071380 0.0297541580142526
GO:0098915 0.0297541580142526
GO:0150118 0.0297541580142526
GO:1900373 0.0297541580142526
GO:0046949 0.0297697538344955
GO:0048745 0.0297697538344955
GO:0150146 0.0297697538344955
GO:2000050 0.0297697538344955
GO:1904019 0.0298004707442055
GO:0000050 0.0298233633933312
GO:0000338 0.0298233633933312
GO:0010172 0.0298233633933312
GO:0031943 0.0298233633933312
GO:0032836 0.0298233633933312
GO:0035581 0.0298233633933312
GO:0035666 0.0298233633933312
GO:0042989 0.0298233633933312
GO:0048262 0.0298233633933312
GO:0060315 0.0298233633933312
GO:0060601 0.0298233633933312
GO:0060920 0.0298233633933312
GO:0072015 0.0298233633933312
GO:0072124 0.0298233633933312
GO:0086016 0.0298233633933312
GO:0086027 0.0298233633933312
GO:0086100 0.0298233633933312
GO:0090009 0.0298233633933312
GO:0098696 0.0298233633933312
GO:2000343 0.0298233633933312
GO:2000726 0.0298233633933312
GO:0002042 0.0302300301170366
GO:0031396 0.0302916564002438
GO:0043271 0.0303564311776553
GO:0035567 0.030363700953575
GO:0045670 0.030363700953575
GO:0090559 0.030363700953575
GO:1900046 0.030363700953575
GO:0032350 0.0303654122429683
GO:0051349 0.0303654122429683
GO:0060306 0.0303654122429683
GO:0090100 0.0304960628979487
GO:0071692 0.0305321036968674
GO:0002063 0.0305491751166067
GO:0048799 0.0305491751166067
GO:0060795 0.0305491751166067
GO:1901524 0.0305491751166067
GO:0030042 0.0307386493086616
GO:0006575 0.0309360767153001
GO:0048592 0.0311587942092728
GO:0031397 0.0314352692734874
GO:0048332 0.0314352692734874
GO:0017015 0.0321954341598696
GO:0051222 0.0322565042805305
GO:0060324 0.0324658736228022
GO:0043903 0.0325012960692097
GO:0045682 0.0325012960692097
GO:0030516 0.0327645592963499
GO:0045995 0.0327645592963499
GO:0038202 0.0331081997270138
GO:0042472 0.0332836393027143
GO:0097306 0.0332836393027143
GO:0051090 0.0333568315513239
GO:0032722 0.0338360690502675
GO:1900076 0.0338360690502675
GO:0043433 0.0339434982321704
GO:0043535 0.0339434982321704
GO:0050670 0.0340196993553178
GO:0002792 0.0340382058153959
GO:0046633 0.0340382058153959
GO:1990573 0.0340382058153959
GO:2001239 0.0340382058153959
GO:0002089 0.0341375048066431
GO:0002115 0.0341375048066431
GO:0006883 0.0341375048066431
GO:0032148 0.0341375048066431
GO:0045947 0.0341375048066431
GO:0061318 0.0341375048066431
GO:0072112 0.0341375048066431
GO:0086012 0.0341375048066431
GO:2000725 0.0341375048066431
GO:0035148 0.0344648776461083
GO:0045604 0.0346819886509594
GO:0043297 0.0348160225929052
GO:0070972 0.0348160225929052
GO:0072088 0.0348160225929052
GO:0006469 0.0350631524594695
GO:0001953 0.03530930853457
GO:0046676 0.03530930853457
GO:0052652 0.03530930853457
GO:0070884 0.03530930853457
GO:0031109 0.0353666297825314
GO:0048864 0.0355019150642576
GO:0046683 0.0357252910311966
GO:0007584 0.0357334051601915
GO:0001573 0.03586795332008
GO:0010800 0.03586795332008
GO:0030194 0.03586795332008
GO:0036037 0.03586795332008
GO:0044342 0.03586795332008
GO:0045116 0.03586795332008
GO:0060402 0.03586795332008
GO:1900048 0.03586795332008
GO:1903779 0.03586795332008
GO:1903901 0.03586795332008
GO:0033138 0.0359439942253848
GO:0048525 0.0359439942253848
GO:0045137 0.035963635054726
GO:0051098 0.035963635054726
GO:0003382 0.0360459488672177
GO:0007435 0.0360459488672177
GO:0010863 0.0360459488672177
GO:0055075 0.0360459488672177
GO:0001655 0.0363562657759547
GO:0001947 0.0363562657759547
GO:0030219 0.0363562657759547
GO:0002715 0.0368534551719501
GO:0038084 0.0368534551719501
GO:0045778 0.0368534551719501
GO:0048260 0.0368534551719501
GO:0071706 0.0373105804310197
GO:1903555 0.0373105804310197
GO:0050671 0.0375673330043682
GO:0031330 0.0379388756359369
GO:0051402 0.0381645745413322
GO:0002476 0.0382586286888657
GO:0002484 0.0382586286888657
GO:0007063 0.0382586286888657
GO:0007379 0.0382586286888657
GO:0010470 0.0382586286888657
GO:0014841 0.0382586286888657
GO:0031268 0.0382586286888657
GO:0032926 0.0382586286888657
GO:0042693 0.0382586286888657
GO:0055119 0.0382586286888657
GO:0060644 0.0382586286888657
GO:0061003 0.0382586286888657
GO:0070875 0.0382586286888657
GO:0072074 0.0382586286888657
GO:0072077 0.0382586286888657
GO:0072224 0.0382586286888657
GO:1903729 0.0382586286888657
GO:0032943 0.0383789045195653
GO:0014032 0.0384526389755367
GO:1903556 0.0384526389755367
GO:0046486 0.0387858917846684
GO:0016339 0.0389311283367765
GO:0055078 0.0389311283367765
GO:1902175 0.0389311283367765
GO:1904262 0.0389311283367765
GO:0030326 0.0389413077108586
GO:0035113 0.0389413077108586
GO:0001658 0.0389716887160218
GO:0001706 0.0389716887160218
GO:0043113 0.0389716887160218
GO:0046324 0.0389716887160218
GO:0008543 0.039020329597258
GO:1903844 0.0390647984806818
GO:0051963 0.0392359509572326
GO:1904035 0.0392359509572326
GO:1901874 0.0393427709822162
GO:1903076 0.0394180866351536
GO:0042542 0.0394634721964221
GO:0006470 0.0399814331928206
GO:0030098 0.0401981411043332
GO:0009306 0.04042996948197
GO:0060675 0.0405261906813522
GO:0042770 0.040610734237282
GO:0003163 0.0407452574034839
GO:0006863 0.0407452574034839
GO:0010749 0.0407452574034839
GO:0014854 0.0407452574034839
GO:0019471 0.0407452574034839
GO:0034427 0.0407452574034839
GO:0042117 0.0407452574034839
GO:0070327 0.0407452574034839
GO:0072110 0.0407452574034839
GO:0072310 0.0407452574034839
GO:0086067 0.0407452574034839
GO:0097048 0.0407452574034839
GO:1900152 0.0407452574034839
GO:1901299 0.0407452574034839
GO:1902946 0.0407452574034839
GO:1904816 0.0407452574034839
GO:2000009 0.0407452574034839
GO:2000035 0.0407452574034839
GO:2000562 0.0407452574034839
GO:2000668 0.0407452574034839
GO:2001046 0.0407452574034839
GO:0009187 0.0407783364250567
GO:0010762 0.0407783364250567
GO:0030851 0.0407783364250567
GO:0051281 0.0407783364250567
GO:0106056 0.0407783364250567
GO:1903146 0.0407783364250567
GO:0032102 0.0410855389318144
GO:0045787 0.0414355466199314
GO:0042129 0.0415823493180509
GO:0072678 0.0416247774183032
GO:0002762 0.0416394975258874
GO:0010883 0.0416394975258874
GO:0021872 0.0416394975258874
GO:0031103 0.0416394975258874
GO:0070169 0.0416394975258874
GO:0030220 0.041823861486884
GO:0036120 0.041823861486884
GO:0045932 0.041823861486884
GO:0046058 0.041823861486884
GO:0046597 0.041823861486884
GO:0046835 0.041823861486884
GO:0072311 0.041823861486884
GO:0140112 0.041823861486884
GO:0045834 0.0420502857489897
GO:0048839 0.0420802864150265
GO:0008340 0.0421715078034965
GO:0048048 0.0421715078034965
GO:0048873 0.0421715078034965
GO:0035592 0.0421909842307593
GO:0002274 0.0423052429840665
GO:0061333 0.042353952169489
GO:0072028 0.042353952169489
GO:0009260 0.0424037940352242
GO:0098742 0.0425583451117056
GO:0003094 0.0427362907914078
GO:0022011 0.0427362907914078
GO:0031342 0.0427362907914078
GO:0032292 0.0427362907914078
GO:0033137 0.0427362907914078
GO:0099623 0.0427362907914078
GO:2000273 0.0427362907914078
GO:0022409 0.0427447274156449
GO:0061387 0.0427769865723668
GO:0099072 0.0427830862703175
GO:0046330 0.042967982616777
GO:0090316 0.042967982616777
GO:0072522 0.0429875441504707
GO:0032640 0.0431458633138803
GO:0032680 0.0431458633138803
GO:0022618 0.0435273973544574
GO:0001738 0.0436203842444447
GO:0016447 0.0436203842444447
GO:0031102 0.0436203842444447
GO:0033673 0.0442186524953223
GO:0072583 0.0442868555382473
GO:0007051 0.0446290634759633
GO:1904951 0.0447148908633488
GO:0010506 0.0449446420342135
GO:0009311 0.0450218608206036
GO:0045668 0.0450218608206036
GO:0046513 0.0450218608206036
GO:0046847 0.0450218608206036
GO:0072171 0.0450218608206036
GO:0072577 0.0450218608206036
GO:0051345 0.045047391515422
GO:0061077 0.045960547806394
GO:0001708 0.0463379446383091
GO:0043406 0.0465282680261448
GO:0015914 0.0466607095800983
GO:0071364 0.0467915666692441
GO:2000106 0.0467976219223924
GO:0018107 0.0468263568876821
GO:0045071 0.0468377640960084
GO:0007565 0.0469765172743454
GO:0090101 0.0472904983223541
GO:0042098 0.0473675653260022
GO:0051348 0.0473675653260022
GO:0000272 0.0480998366005627
GO:0002428 0.0480998366005627
GO:0030812 0.0480998366005627
GO:0032328 0.0480998366005627
GO:0033122 0.0480998366005627
GO:0035455 0.0480998366005627
GO:0035864 0.0480998366005627
GO:0043116 0.0480998366005627
GO:0045820 0.0480998366005627
GO:0046040 0.0480998366005627
GO:0046579 0.0480998366005627
GO:0046851 0.0480998366005627
GO:0048535 0.0480998366005627
GO:0072087 0.0480998366005627
GO:0090036 0.0480998366005627
GO:0099638 0.0480998366005627
GO:0032635 0.0481656264064003
GO:0032675 0.0481656264064003
GO:0051653 0.0486396124364767
GO:0051251 0.048860014226839
GO:0007035 0.0489475398204748
GO:0031112 0.0489475398204748
GO:0060317 0.0489475398204748
GO:1905332 0.0489475398204748
GO:1905476 0.0489475398204748
GO:2000352 0.0489475398204748
GO:0071826 0.0494526202337006
GO:0051224 0.0495028275586645
GO:0009799 0.0495437382955492
GO:0009855 0.0495437382955492
GO:0030193 0.0498531876433961
