UniqueCount	AmbigCount
0	5
0	1
5	430
0	0
0	1
0	3
0	0
0	2
0	1
0	0
0	0
0	0
0	0
2	34
0	1
2	0
0	0
0	26
1	2
3	26
0	3
0	6
258	41
1	39
11	163
16	22
3	0
33	49
0	0
0	0
0	1
3	312
1	21
1	62
0	25
0	59
121	64
0	18
0	0
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	1
10	13
1	6
0	0
16	2
0	146
0	74
0	92
6	79
0	80
2	56
3	9
0	81
0	56
13	16
0	33
13	16
0	3
0	7
0	58
7	7
0	0
0	11
0	1
0	1
6	42
0	0
0	0
0	4
1	0
0	0
0	0
0	1
0	0
0	25
0	1
0	0
1	3
0	13
0	0
0	0
0	0
93	11525
3261	72616
782	78895
3	0
9	796
1	13
24679	19713
3	1768
0	0
0	1
1	1
232	498
6	13
0	0
0	0
0	34
0	6
0	0
0	0
0	3
0	0
1	5
0	0
0	0
0	0
0	7
0	0
0	0
0	0
0	3
0	6
0	1
1	0
0	9
4	9
0	1
0	0
2	0
0	1
0	1
0	3
0	0
0	0
0	0
0	1
8	39
2	8
6	8
0	0
35	15
0	14
4	0
135	1
3	3
0	193
1	207
136	559
71	158
0	676
32	22
0	393
0	565
49	13
2	212
0	558
0	230
0	442
16	7
0	163
3	155
0	14
0	161
0	224
0	229
0	212
0	38
14	93
0	137
0	141
1	229
0	312
0	348
0	390
0	162
0	184
0	190
0	210
0	38
0	228
0	383
0	181
1	40
0	17
0	94
0	44
0	137
4	10
7	9
6	9
1	9
0	1
0	9
0	0
0	0
0	0
0	0
0	0
0	0
5	0
0	0
0	0
0	9
0	9
0	0
0	9
0	2
0	3
0	3
0	2
0	1
0	9
0	3
0	0
0	1
0	0
0	0
74	482
4	224
65	441
0	0
4	120
25	4
32	3
8	0
1	3
4	0
2	1
0	1
1	1
0	0
0	0
109	1763
0	1583
0	635
2	1169
5	0
14	32
3	25
14	22
0	11
0	39
0	15
14	39
0	0
0	0
0	425
0	397
0	375
0	403
0	5
0	21
2	13
0	4
0	2
11	133
0	17
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	30
1	26
0	33
0	31
19	28
0	29
10	32
0	3
0	21
0	6
0	7
0	7
0	0
0	0
0	0
0	1
0	1
0	1
2	0
0	0
0	0
0	0
0	0
0	0
1	0
2	1
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	7
0	9
0	2
0	2
1	21
0	17
0	19
0	24
0	22
0	20
0	18
0	23
0	18
0	18
0	19
0	13
0	20
0	0
46	923
1	831
0	694
83	354
9	266
1	225
0	95
153	0
0	0
0	0
5	0
0	0
0	0
1	0
1	319
13	337
0	313
2	164
1	151
0	150
1	130
3	15
0	110
2	98
1	15
0	34
0	50
0	17
1	12
3	5
0	6
0	5
26	10
20	2
2	0
6	0
0	40
0	23
14	37
0	37
0	1
0	37
0	0
0	4
100	419
3	419
9	279
0	201
4	2
0	26
1	51
5	3
31	69
0	46
40	33
0	13
0	0
0	0
7	32
2	5
1	5
1	19
0	2
4	18
2	16
3	280
0	456
0	446
0	331
1	98
4	385
0	459
0	327
98	264
13	176
5	265
0	439
0	315
0	265
0	322
0	376
0	82
0	39
0	30
0	251
0	43
0	79
0	92
4	57
0	66
0	149
0	10
10	17
0	141
0	60
1	71
1	110
0	97
15	101
1	7
1	4
0	54
0	149
0	138
11	108
0	66
0	42
0	23
0	19
0	17
0	27
0	1
0	15
7	11
0	0
25	0
3	62
353	81
4	22
3	0
21	1545
30	1478
6	213
0	316
7	103
6	70
14	109
0	0
1	731
9	960
10	1086
0	697
0	1017
2	229
2	207
26	256
3	4
1	8
7	755
6	741
80	715
54	720
1	13
0	11
0	0
0	841
7	989
2	798
41	572
22	1656
1	1016
1	1145
0	1348
0	339
0	505
3	101
6	107
2	130
8	149
0	363
30	44
3	91
20	12
0	43
2	110
0	116
1	131
0	124
0	120
0	122
0	113
1	107
0	115
0	0
0	107
0	104
0	108
0	40
103	582
1	430
38	480
11	16
37	158
0	18
0	7
40	5
1	91
0	89
1	89
0	20
2	9
0	0
2	0
0	0
0	0
0	0
0	0
0	10
0	147
38	159
0	1
4	8
1	0
1	1
2	153
0	102
59	147
5	9
49	96
40	55
6	8
14	9
0	0
0	172
5	123
0	159
0	134
0	155
1	0
0	15
0	16
19	0
2	0
153	517
17	438
2	82
390	36
0	5
7	5
0	0
17	0
2	0
178	3
34	375
2	366
0	391
0	393
0	312
2	356
0	359
76	57
0	15
4	392
0	31
3	307
3	64
1	6
1	39
0	391
1	233
0	26
0	341
4	255
13	8
1	9
0	308
0	54
6	6
0	11
10	32
0	51
1	72
0	27
0	42
0	49
0	2
0	40
4	18
0	34
0	22
0	8
0	13
0	14
0	2
0	6
19	743
0	650
0	624
0	599
0	547
0	507
0	507
0	507
0	160
0	0
13	206
17	1315
0	1277
35	387
42	184
0	0
0	0
0	24
