UniqueCount	AmbigCount
0	3
0	1
4	454
0	0
0	2
0	5
0	0
0	1
0	1
0	0
0	0
0	0
0	0
1	16
0	0
1	5
0	0
0	7
1	4
2	58
2	5
0	17
134	6
0	7
1	94
0	25
0	0
12	44
0	0
0	0
0	1
17	415
0	8
0	32
0	9
0	32
40	33
0	8
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
6	3
5	5
0	0
5	9
0	102
0	76
0	86
2	68
0	92
0	51
3	8
0	81
0	66
20	26
0	35
1	17
0	3
0	4
0	62
14	3
0	0
0	9
0	0
0	4
26	86
0	0
0	0
0	0
2	0
1	0
1	1
0	0
0	0
4	36
0	0
0	0
0	5
0	9
0	0
0	0
0	0
70	9972
1115	45783
1091	59377
23	1
23	1327
4	177
15065	20258
49	3465
0	0
0	0
0	4
272	571
20	13
0	0
0	0
0	25
0	5
0	4
0	4
0	2
0	4
0	3
0	2
0	4
0	4
0	26
0	4
0	4
0	4
0	2
0	2
0	1
2	0
0	2
0	2
0	9
0	0
1	0
0	2
0	0
0	0
0	0
0	0
0	0
0	2
4	34
0	3
0	3
0	0
17	10
0	7
3	0
106	6
0	6
0	171
0	187
374	726
79	277
0	953
61	72
0	534
0	759
63	51
0	242
0	733
2	250
0	567
26	26
0	178
2	214
0	53
0	195
0	244
0	256
0	192
0	42
17	141
0	165
0	178
2	251
0	448
0	473
0	515
0	193
0	169
0	202
0	198
0	48
0	235
0	503
0	186
4	47
0	25
0	183
0	49
0	165
15	27
7	12
4	12
0	2
0	0
0	2
2	0
0	0
0	0
0	0
0	0
0	0
4	6
0	5
0	0
0	6
0	6
0	0
0	5
0	3
0	4
0	4
0	3
0	4
0	5
0	5
0	0
2	1
0	0
0	0
80	798
7	311
39	754
0	0
5	223
16	24
22	7
6	1
6	6
0	1
9	2
0	0
0	0
0	0
0	1
561	9471
0	8422
1	3140
3	6635
48	0
14	81
11	63
33	70
0	39
0	37
0	14
19	37
0	0
0	0
2	736
0	705
0	663
0	694
2	14
1	31
4	20
0	2
2	7
34	185
0	11
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	48
2	38
0	41
0	45
16	33
0	43
4	56
0	11
4	29
0	13
0	13
0	13
0	4
0	8
0	1
0	3
0	2
1	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
0	8
0	8
0	0
0	0
1	4
0	0
0	0
0	1
0	1
0	1
0	0
2	0
1	10
0	12
0	16
0	12
0	11
0	13
0	9
0	15
0	5
0	5
0	7
0	10
0	4
0	0
8	1087
0	1039
1	951
59	485
11	381
0	313
0	258
234	0
0	1
1	1
0	1
0	0
0	0
6	0
0	370
7	399
0	381
0	196
3	197
0	161
1	168
0	40
0	155
9	100
0	27
0	23
0	73
0	51
3	47
2	3
0	12
1	13
9	45
41	2
1	0
14	0
0	49
0	31
16	46
0	46
0	2
0	44
0	0
0	8
150	592
13	601
16	438
0	277
4	9
0	44
0	52
8	5
54	83
0	41
62	84
0	35
0	0
0	0
5	53
1	30
2	3
0	35
0	4
4	20
0	29
5	503
0	830
0	802
0	623
2	223
0	678
0	817
2	619
158	544
13	334
2	529
0	810
0	606
0	502
0	583
0	631
0	179
0	123
5	62
0	473
0	113
0	163
0	167
5	94
0	135
0	292
0	18
27	61
0	260
0	122
0	130
0	211
0	178
15	181
0	19
5	9
0	140
0	295
2	285
31	211
0	140
0	111
0	64
0	44
