UniqueCount	AmbigCount
0	11
0	0
2	529
0	0
0	4
0	4
0	0
0	2
0	1
0	0
0	0
0	0
0	0
3	24
0	3
2	1
0	0
0	14
0	3
0	16
0	0
0	7
280	30
0	27
20	209
7	31
12	1
22	53
0	0
0	0
0	0
21	476
5	63
0	94
0	61
0	82
177	49
0	44
0	0
0	14
0	0
0	0
0	0
0	0
0	0
0	0
0	2
8	6
3	3
0	0
15	3
0	127
0	65
1	100
8	79
0	93
5	62
0	18
0	79
0	69
20	14
0	44
10	33
1	2
0	5
0	65
14	7
0	0
0	16
0	2
0	4
19	32
2	3
0	0
0	5
0	0
0	0
0	0
0	1
0	0
1	22
0	2
0	0
0	3
0	9
0	2
0	0
0	0
70	7637
892	47886
919	85433
5	0
3	932
0	11
21548	18747
13	1380
0	0
0	2
0	4
322	742
23	18
0	0
0	0
0	54
0	6
0	2
0	3
0	2
0	1
0	9
1	1
0	1
0	1
0	20
0	1
0	3
0	3
0	3
0	6
0	2
4	4
0	8
4	8
0	11
0	0
0	0
0	1
0	3
0	3
0	3
0	3
0	1
0	3
24	57
0	6
0	7
0	0
23	15
0	15
4	2
132	4
0	2
0	223
1	255
145	677
67	151
2	786
39	27
0	501
0	687
45	15
0	257
0	685
0	282
0	564
13	8
2	196
3	213
0	18
0	201
1	282
2	290
0	258
1	32
13	137
0	194
2	195
1	282
0	411
0	443
0	497
0	201
0	216
0	230
0	262
0	33
0	280
0	486
0	220
0	34
0	18
0	87
0	34
0	194
9	19
7	9
3	9
2	11
0	1
0	10
0	0
0	0
0	1
0	0
0	1
0	0
35	10
0	10
0	0
0	41
0	40
0	7
0	37
0	18
0	19
0	19
0	17
0	14
0	31
2	13
0	0
2	1
1	0
1	0
64	696
5	303
54	637
0	0
4	202
20	13
26	13
11	4
7	9
1	0
3	2
0	2
0	2
0	0
0	0
105	1729
0	1554
0	544
0	1227
14	0
9	88
13	64
19	67
2	32
0	38
0	12
26	38
0	0
0	0
2	902
0	851
0	797
0	848
2	10
1	39
1	10
0	2
1	13
33	253
0	12
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	60
0	49
0	51
0	51
16	50
0	48
7	60
0	6
2	34
0	8
0	7
0	7
0	3
1	2
0	0
0	1
0	1
5	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	4
0	1
0	2
0	14
0	21
0	18
0	29
1	23
0	22
0	8
0	25
0	7
0	10
0	20
0	20
0	13
0	0
39	1334
0	1183
2	976
66	549
6	429
0	311
0	176
171	3
1	6
0	3
0	8
0	0
0	2
3	0
0	389
4	443
0	387
3	224
0	217
0	215
2	185
3	29
0	163
1	159
0	27
0	61
0	54
0	27
0	43
0	7
0	5
0	9
13	31
26	1
2	0
12	0
0	57
0	37
20	51
0	52
0	0
0	51
0	2
0	18
125	582
3	595
11	416
0	315
3	5
0	40
3	72
6	8
55	113
0	62
44	51
0	24
0	0
0	0
12	64
0	13
1	14
1	33
1	0
3	38
0	31
4	313
0	533
0	535
0	389
0	133
0	452
0	543
0	374
118	323
17	210
3	345
0	503
0	366
0	314
0	380
0	435
0	114
3	63
2	29
0	348
0	69
0	122
0	88
4	52
0	57
0	175
0	8
14	24
0	181
3	81
0	79
0	143
0	120
5	121
0	13
2	5
0	77
0	196
3	169
15	113
0	62
0	73
0	24
0	21
0	28
0	34
0	5
0	6
2	5
0	0
8	0
6	167
495	202
4	38
10	0
37	2276
54	2156
0	259
0	442
10	143
3	112
18	155
0	0
0	1213
8	1668
16	1876
2	1231
3	1787
0	346
2	280
48	436
9	10
0	16
3	1026
5	1009
79	977
34	992
4	24
0	15
0	0
0	1045
12	1346
0	1129
36	788
30	2201
0	1269
2	1521
0	1780
0	502
0	765
6	158
1	157
3	148
10	221
0	530
27	54
7	105
25	15
5	58
1	162
2	164
0	177
0	176
0	162
0	172
0	151
0	152
0	161
0	6
0	154
0	158
0	164
0	54
100	665
2	478
28	554
11	28
38	195
0	34
0	8
33	7
0	74
0	72
0	72
0	20
0	9
2	0
5	0
0	0
2	2
0	0
0	2
0	28
1	237
62	265
0	4
8	21
0	0
0	3
1	169
0	124
55	160
1	18
38	108
56	75
6	4
15	5
0	0
4	271
11	194
0	256
0	210
1	245
0	1
0	30
1	55
12	0
1	0
169	664
12	550
0	120
438	33
1	4
3	4
0	0
30	1
9	0
213	1
39	485
1	476
0	493
0	493
0	388
1	452
0	467
61	71
5	18
11	462
0	37
0	354
4	82
0	11
1	28
0	486
3	286
4	17
0	434
4	359
10	8
5	8
0	402
3	78
4	18
0	21
11	70
0	101
0	98
3	67
0	36
0	38
1	2
0	90
3	25
12	85
0	70
0	28
0	40
0	43
2	17
1	25
0	907
0	788
0	805
0	767
0	691
0	673
0	673
0	673
0	209
0	0
7	264
14	1146
0	1105
49	380
55	231
0	0
0	0
0	66
67	576
0	483
3	116
0	416
0	459
0	323
0	498
0	524
0	435
0	420
18	18
0	41
0	13
0	2
1	65
0	9
4	35
4	94
1	86
11	92
12	10
1	10
4	7
229	437
0	0
0	0
0	0
28	252
40	57
5	236
0	143
0	0
6	488
0	474
5	414
1	238
0	3
1	107
0	42
0	24
9	82
0	27
1	19
0	66
11	88
3	62
9	64
7	34
0	0
0	2319
3	2653
16	2777
1	2439
0	2434
1	2671
0	2349
1	2125
0	2666
1	2428
0	1363
0	2442
0	2641
11	2610
0	2612
1	2544
0	2526
0	2224
3	2361
0	2090
2	2329
6	2294
1	1430
0	1231
94	271
28	705
1	455
0	219
0	24
4	72
10	0
0	17
0	16
0	4
2	17
4	12
1	32
6	32
4	26
0	8
15	460
5	459
0	44
10	62
12	21
1	1
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	4
0	3
0	3
0	4
0	3
0	1
0	3
0	3
0	3
0	0
1	4
0	3
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
3	10
0	1
0	0
0	0
1	0
0	0
0	10
0	1
0	10
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	2
1	1
0	1
0	1
0	0
0	9
0	2
0	5
0	5
0	0
0	0
7	0
2	0
1	50
1	51
7	80
0	99
1	42
68	74
0	50
0	85
8	74
9	74
0	62
0	34
0	79
0	1
0	0
0	0
0	69
1970	109
2	0
0	20
14	28
0	2
1	2
2	35
4	34
2	34
0	0
25	7
2	6
24	27
0	31
15	6
0	4
0	5
0	0
15	2
0	1
8	0
11	859
0	65
9	1105
0	296
22	3
6	588
3	243
158	426
12	156
5	326
0	338
0	226
0	231
2	28
0	8
3	2
1	2
0	1
1	0
0	18
5	16
0	16
0	19
0	14
4	12
0	8
0	0
0	0
11	445
0	366
0	233
2	38
2	21
4	1
8	6
0	36
0	140
13	18
7	1
0	6
9	0
0	7
0	7
0	13
0	0
11	6
3	10
6	18
0	0
0	58
0	79
3	79
0	79
0	65
9	221
0	197
6	47
0	66
46	61
66	238
0	283
0	38
2	59
0	0
5	28
3	1
1	0
0	0
0	18
0	18
0	111
0	110
0	115
0	110
0	28
0	109
0	27
0	6
0	3
0	3
2	107
3	2
3	103
0	3
0	8
0	5
0	5
0	0
1	0
1	0
0	1
0	0
0	0
52	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
2	35
0	21
1	1
0	20
8	51
0	5
0	36
0	4
3	6
2	0
1	114
0	18
0	135
60	141
0	112
0	82
1	0
0	105
0	15
0	0
0	0
0	0
11	0
0	0
0	0
4	0
5	8
0	8
0	8
2	2
0	1
0	2
5	7
0	0
8	471
0	483
1	253
6	11
0	220
0	12
0	14
1	4
0	0
4	18
0	18
0	14
0	12
0	15
0	14
0	8
144	710
0	709
5	76
14	77
74	16
0	32
0	26
0	11
0	6
0	32
0	27
1	3
0	21
0	20
0	4
0	4
0	5
0	21
0	0
0	21
0	6
0	5
0	21
0	3
0	0
0	5
0	4
0	0
0	0
0	87
0	19
0	264
0	221
3	298
10	770
0	168
0	13
0	382
0	7
1	441
9	474
0	613
0	583
0	184
0	295
0	269
0	239
0	348
2	516
0	280
0	64
0	22
0	290
0	256
40	59
0	233
0	19
0	0
0	62
0	0
0	0
0	0
0	2
0	2
0	0
0	0
863	213
4	210
1	37
1	0
1	0
21	512
0	581
0	602
0	585
0	538
0	585
11	587
0	544
0	517
1	571
3	541
0	575
0	571
2	500
0	520
0	520
0	6
0	387
0	153
9	373
2	33
0	37
2	233
0	151
0	74
