UniqueCount	AmbigCount
0	0
0	0
2	172
0	0
0	0
0	0
0	0
0	3
0	0
0	0
0	0
0	0
0	0
4	13
0	3
0	0
0	0
0	7
0	0
1	8
0	0
0	2
117	16
0	16
1	67
14	19
1	0
23	35
0	0
0	0
0	0
9	159
1	12
3	22
2	18
0	22
64	24
0	12
0	0
0	8
0	0
0	0
0	0
0	0
0	0
0	1
0	1
7	9
3	2
0	0
1	0
0	61
0	38
0	46
2	25
0	40
4	18
2	7
0	30
0	28
2	5
0	18
4	8
0	0
0	1
0	25
6	2
0	0
0	13
0	0
0	0
12	17
0	2
0	0
0	3
1	5
0	2
0	0
0	2
0	2
0	9
0	1
0	0
0	0
0	2
0	0
0	0
0	0
111	14470
2090	74250
799	81733
16	0
14	1660
0	55
18894	23054
7	4433
0	0
0	0
0	0
134	288
10	15
0	0
0	0
0	23
0	7
0	2
0	2
0	4
0	2
0	8
0	6
0	2
0	2
0	8
0	2
0	1
0	1
0	3
0	3
0	5
3	0
0	3
4	3
0	3
0	0
0	0
0	0
0	2
0	2
1	0
0	0
0	0
0	0
10	20
0	6
5	6
0	0
26	5
0	5
2	1
124	5
0	7
0	265
0	281
271	1009
150	225
0	1175
83	40
0	664
1	1031
120	37
1	319
0	1041
5	343
0	772
22	17
0	256
4	226
0	37
0	261
0	339
0	361
0	294
0	39
43	143
0	192
0	198
1	328
0	585
0	614
0	667
0	267
0	258
0	307
0	287
0	42
0	348
0	646
1	266
0	42
0	19
0	141
0	42
0	191
14	19
3	11
6	11
5	6
0	0
0	6
1	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	3
0	3
0	0
0	3
0	0
0	0
0	0
0	0
0	0
0	3
0	1
0	0
0	0
0	0
0	0
56	366
1	151
22	332
0	0
3	113
4	3
11	2
0	0
0	2
0	0
3	0
0	0
0	0
0	0
0	0
135	2472
0	2240
0	907
4	1614
8	0
2	10
0	6
4	9
0	5
0	17
0	4
8	17
0	0
0	0
1	117
0	107
0	100
0	110
0	3
0	3
1	3
0	0
0	0
6	26
0	6
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	6
0	5
0	5
0	5
3	6
0	5
1	6
0	0
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	5
0	5
0	0
0	0
1	7
0	7
0	6
0	8
0	4
0	8
0	3
0	6
0	3
0	3
0	3
0	4
0	5
0	0
8	409
0	379
3	326
25	154
0	109
1	123
0	31
85	0
0	0
0	0
0	0
0	0
0	0
