UniqueCount	AmbigCount
0	2
0	0
1	285
0	0
0	0
0	0
0	0
0	2
0	1
0	0
0	0
0	0
0	0
4	10
0	3
0	3
0	0
0	9
4	0
3	18
0	0
0	7
185	34
0	34
7	119
10	9
1	1
5	17
0	0
0	0
0	0
16	252
1	10
0	30
0	15
0	27
69	24
0	7
0	0
0	3
0	0
0	0
0	0
0	0
0	1
1	2
0	3
2	5
3	5
0	0
8	0
0	76
0	39
4	58
2	56
0	80
3	59
1	6
0	76
0	69
12	14
0	24
8	16
0	8
0	9
0	61
10	11
0	0
0	4
0	2
0	0
9	21
1	2
1	2
0	3
0	5
0	5
0	1
0	4
0	2
0	21
0	2
0	2
0	5
0	4
0	0
0	0
0	0
52	6554
699	38489
468	47704
3	0
1	442
0	6
12571	17153
139	1741
0	0
0	1
0	0
173	433
7	14
0	0
0	0
0	29
0	3
0	1
0	2
0	1
0	2
0	8
0	1
0	2
0	2
0	13
0	2
0	2
0	2
0	1
0	9
0	2
8	1
0	7
0	7
0	7
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	1
15	25
0	1
0	1
0	0
10	12
0	12
3	0
86	6
0	5
0	135
0	146
115	386
46	104
0	479
25	20
0	301
0	393
47	9
2	141
0	398
0	160
0	326
9	7
1	120
2	136
0	9
0	118
0	170
0	164
0	147
0	18
23	82
0	111
0	123
2	170
0	262
0	279
0	286
0	117
0	135
0	136
0	149
0	19
0	157
0	293
0	131
0	19
0	3
0	73
0	16
0	111
1	8
4	6
0	6
0	9
0	1
0	9
0	0
0	0
0	5
0	0
0	5
0	0
23	11
0	8
0	3
0	64
0	62
0	3
2	50
0	22
0	27
0	27
0	20
0	17
0	49
1	21
0	0
0	12
0	3
0	4
41	565
5	230
51	529
0	0
3	150
5	10
23	12
3	3
0	12
2	2
0	2
0	2
0	2
0	0
0	2
24	801
0	703
0	260
3	546
16	0
5	47
5	29
3	38
0	15
0	25
0	3
12	25
0	0
0	0
0	361
0	343
0	327
0	345
0	6
0	19
0	13
0	1
0	7
8	101
0	12
0	0
0	0
0	0
0	0
0	0
