UniqueCount	AmbigCount
0	9
0	4
2	544
0	0
0	0
0	1
0	0
0	3
0	1
0	0
0	0
0	0
0	0
0	14
0	1
4	1
0	0
0	10
1	2
1	60
1	4
0	8
164	10
0	11
29	142
3	33
7	1
25	48
0	0
0	0
0	4
35	558
0	16
0	38
0	23
0	32
38	26
0	14
0	0
0	3
0	0
0	0
0	0
0	4
0	5
1	0
0	1
5	5
4	9
0	2
6	3
0	106
0	68
0	80
1	52
0	97
0	76
0	6
0	93
0	76
8	17
0	37
1	13
0	1
0	4
0	85
12	4
0	0
0	9
0	3
0	2
38	85
2	1
0	0
0	2
0	0
1	1
0	1
0	0
0	0
1	32
0	1
0	0
0	5
0	13
0	2
0	0
0	0
81	8031
1530	46942
1663	84376
10	0
18	863
5	39
13395	15177
42	1858
0	0
0	3
0	0
263	719
16	12
0	0
0	0
0	24
0	4
0	4
0	4
0	4
0	4
0	9
0	6
0	4
0	4
0	32
0	4
0	4
0	4
0	4
0	7
0	4
6	0
0	3
0	3
0	14
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	32
0	0
1	0
0	0
8	2
0	2
0	1
83	6
1	7
0	292
0	341
582	1245
103	370
0	1549
66	102
0	925
0	1297
50	84
0	408
0	1304
0	441
0	1060
36	33
0	298
3	387
2	90
0	352
3	428
0	429
0	346
0	72
27	238
0	299
0	332
4	450
0	816
0	839
0	934
0	331
0	293
0	347
0	354
0	82
2	406
0	905
0	330
4	81
0	24
0	237
0	77
0	296
15	46
11	26
11	26
1	11
0	1
0	11
2	0
0	0
0	2
0	0
0	2
0	2
2	0
0	0
0	0
0	5
0	4
0	0
0	4
0	0
0	1
0	1
0	0
0	1
0	4
0	1
0	0
0	1
0	0
0	1
81	681
10	282
63	621
0	0
3	182
29	15
24	16
16	5
0	11
5	0
13	6
0	1
0	1
0	1
0	5
684	11788
0	10467
13	3576
0	8563
107	0
14	81
9	68
24	69
1	38
0	37
0	22
13	35
0	0
0	0
0	696
0	666
0	617
0	647
0	18
0	25
0	18
0	2
7	16
42	185
0	15
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	65
0	45
0	50
0	52
12	51
0	49
5	66
0	11
1	49
0	22
0	17
0	17
0	5
1	2
0	3
0	5
0	2
1	1
7	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	4
0	4
0	0
0	0
1	0
0	0
0	0
0	0
0	1
0	2
0	1
0	1
2	28
0	28
0	34
0	32
0	28
0	39
0	16
0	27
0	13
0	13
0	25
0	20
0	19
0	3
0	1015
0	970
3	872
92	453
5	364
0	241
0	285
209	1
1	0
0	0
0	0
0	0
0	0
3	0
0	377
10	425
0	385
1	197
0	203
0	175
0	154
3	37
0	115
2	91
0	16
0	22
0	58
0	46
1	51
3	1
0	5
0	23
15	46
16	1
4	3
17	3
0	69
0	56
13	67
0	67
0	3
0	67
0	1
0	19
258	862
