UniqueCount	AmbigCount
0	1
0	0
0	441
0	0
0	1
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
4	19
0	1
4	0
0	0
0	17
0	1
1	42
0	0
0	12
111	10
4	10
31	112
2	8
14	2
21	15
0	0
0	0
0	0
19	431
1	9
0	12
0	9
0	12
28	8
0	9
0	0
0	5
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	1
4	9
0	0
4	3
0	48
0	36
0	57
0	54
0	40
0	21
1	2
2	47
0	33
9	23
0	26
4	21
0	1
0	1
0	61
10	0
0	0
0	4
0	0
0	1
35	64
0	0
0	0
0	1
0	0
0	0
1	0
0	1
0	0
0	12
0	0
0	0
0	0
0	0
0	0
0	0
0	0
62	8190
1582	50111
1636	75375
16	0
18	1016
1	126
26411	19552
30	2640
0	0
0	0
0	1
260	509
13	6
0	0
0	0
0	10
0	7
0	5
0	5
0	7
0	5
0	7
0	5
0	5
0	5
0	48
0	5
0	5
0	5
0	7
0	12
0	10
1	1
0	2
0	2
0	8
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	0
3	50
0	2
0	2
0	0
5	4
0	4
0	0
84	3
0	8
0	261
0	294
529	1164
114	376
0	1484
53	112
0	893
0	1225
92	84
0	360
0	1232
8	394
0	956
11	27
0	257
0	327
0	85
0	310
0	400
0	398
0	296
0	89
18	193
0	244
0	277
1	407
0	812
0	773
0	917
0	300
0	239
0	281
7	325
0	110
0	358
0	870
0	267
1	110
0	54
0	255
0	88
0	244
11	37
5	14
7	14
0	2
0	1
0	1
0	0
0	0
0	5
0	0
0	5
0	0
0	0
0	0
0	0
0	2
0	2
0	0
0	2
0	2
0	2
0	2
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
89	708
0	250
32	643
0	0
2	214
21	23
36	3
8	0
1	3
2	0
2	0
0	0
0	0
0	0
0	0
460	7876
0	6959
0	2397
0	5683
33	0
21	63
7	56
1	52
9	29
0	40
0	10
0	40
0	0
0	0
0	436
0	408
0	377
0	405
0	5
2	24
2	10
0	2
0	7
4	87
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	42
0	43
0	46
0	50
19	39
0	46
1	42
0	4
0	28
0	7
0	8
0	12
0	4
0	2
0	2
0	3
0	3
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
7	0
0	10
0	10
0	0
0	0
1	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	15
0	15
0	14
0	15
0	8
0	18
0	8
0	11
0	8
0	8
0	4
0	15
0	15
0	0
2	867
0	824
2	760
68	398
5	303
0	218
0	212
149	0
0	0
0	0
0	0
0	0
8	0
2	0
3	368
9	405
0	369
4	196
0	195
0	170
4	161
1	17
0	97
2	87
0	12
0	27
0	51
0	22
2	33
0	2
0	4
0	14
1	32
14	0
2	0
4	0
0	29
0	24
12	29
0	29
0	0
0	28
0	0
0	17
99	488
0	518
8	363
0	284
6	5
0	25
0	44
5	6
16	81
0	33
44	43
0	11
0	2
0	0
2	54
0	17
2	2
0	32
0	3
2	28
0	25
6	485
0	839
0	831
0	627
0	166
0	688
0	848
0	634
106	531
15	304
9	547
0	812
0	612
0	525
0	671
0	713
0	232
0	136
1	64
0	559
0	140
0	217
0	174
0	125
0	147
0	256
0	20
24	55
0	251
1	110
0	88
0	197
0	175
8	177
0	9
13	1
0	93
0	260
4	199
10	139
0	103
0	134
0	54
0	48
0	55
2	76
0	8
0	18
6	21
0	0
17	0
8	287
754	346
2	76
8	0
29	4259
133	4119
4	554
0	832
8	207
8	135
28	277
0	0
0	219
0	306
0	356
0	235
1	344
0	75
0	58
5	58
0	9
0	0
9	1439
13	1380
115	1369
175	1485
9	175
0	65
0	0
0	561
9	734
0	546
37	392
4	956
0	579
0	761
0	806
0	334
0	457
0	103
2	80
0	78
3	100
0	214
28	28
0	72
9	11
1	38
1	86
0	82
0	91
0	91
0	86
0	91
0	78
0	82
0	86
0	2
0	78
0	81
0	83
0	27
113	638
0	303
51	455
31	32
31	343
0	106
0	8
7	2
0	77
1	64
0	64
0	40
0	8
4	0
0	0
0	5
0	0
0	5
0	5
0	18
0	94
2	110
0	1
6	27
0	0
0	7
0	173
0	109
46	165
1	15
26	105
63	82
0	13
9	18
0	0
0	409
12	328
0	362
0	318
0	339
0	6
4	46
0	73
13	0
2	0
336	837
66	642
5	201
459	100
0	0
0	0
0	0
43	0
3	0
311	0
95	2073
5	1988
0	2123
0	2101
0	1717
12	1973
0	1969
223	191
2	108
12	2041
8	204
0	1642
36	235
3	43
0	217
0	2110
1	1285
0	134
0	1891
6	1601
25	51
16	69
4	1677
14	230
6	45
0	93
10	218
3	521
0	527
14	332
0	206
1	213
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
22	689
0	602
0	568
0	530
0	494
0	501
0	499
0	501
0	101
0	0
5	248
1	1041
0	964
26	374
30	171
0	0
0	0
0	0
35	464
0	422
6	199
0	304
3	344
0	238
0	331
0	353
0	307
0	288
8	16
0	34
0	14
0	0
0	53
0	3
0	21
0	38
0	64
2	15
10	7
1	3
21	3
129	396
1	0
2	0
0	0
36	246
44	60
8	208
0	136
0	0
9	230
0	227
0	194
0	126
0	0
0	50
0	29
0	22
2	45
0	17
0	23
0	29
6	33
0	25
4	23
23	8
0	0
0	549
3	690
10	737
0	614
0	645
2	674
0	634
0	551
0	670
0	641
0	281
0	647
0	661
0	644
0	643
1	632
0	630
0	560
0	609
0	539
0	600
0	586
5	411
0	387
43	83
0	258
0	186
0	65
0	10
4	46
1	0
0	8
3	8
0	2
0	8
2	6
4	72
19	73
29	61
0	34
16	1673
66	1626
0	197
83	394
99	200
11	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	3
0	2
0	3
0	3
0	2
0	0
0	0
0	3
0	2
0	0
0	3
0	0
0	0
0	3
0	0
0	3
0	0
0	3
0	0
0	0
0	3
0	0
0	0
0	0
0	0
0	0
0	3
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	0
0	2
0	3
0	0
0	0
3	0
2	0
3	27
0	30
0	59
0	80
0	41
47	62
0	39
0	80
0	66
3	66
0	46
0	13
0	59
1	3
7	0
0	0
0	50
869	76
1	0
0	16
8	26
0	0
0	0
1	49
3	47
0	45
0	12
23	22
0	18
16	21
0	25
6	7
0	8
0	1
0	0
9	0
0	0
2	0
0	621
0	102
0	730
0	150
10	23
0	440
0	135
72	226
3	93
1	305
0	311
0	214
0	228
0	76
0	9
0	1
0	0
0	3
0	0
0	2
0	2
0	2
0	2
0	2
0	2
0	0
0	0
0	0
0	616
0	530
0	411
0	79
7	25
7	20
8	13
0	88
0	124
18	33
10	6
0	8
6	0
0	0
0	0
0	24
0	2
4	2
0	24
3	22
0	2
0	19
0	38
5	38
0	38
0	24
6	100
0	108
9	37
0	46
8	19
27	155
0	159
0	29
0	23
1	0
2	11
0	0
0	0
0	0
0	2
0	2
0	27
0	27
0	27
0	27
0	5
0	27
0	5
0	0
0	0
2	0
0	27
0	0
0	27
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
9	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	4
0	0
0	0
18	6
0	0
0	0
0	0
3	2
0	0
0	27
0	4
0	40
7	44
0	29
0	22
0	0
0	22
0	4
0	0
0	0
0	0
4	0
0	0
0	0
0	0
3	20
0	20
2	17
0	0
0	0
0	0
11	15
0	0
0	179
0	198
0	127
10	3
0	117
0	1
1	10
0	5
0	0
10	16
0	16
0	10
0	2
0	10
0	10
0	9
180	615
0	615
13	59
16	59
42	17
3	30
0	25
0	3
0	2
0	22
0	23
1	10
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	75
0	13
0	237
0	224
0	268
9	549
0	185
0	5
0	309
0	4
0	322
2	377
0	414
0	395
0	187
0	251
0	264
0	251
0	293
0	368
0	237
0	43
0	31
0	249
0	229
19	39
0	207
5	17
0	0
0	113
0	0
0	0
1	0
0	0
0	0
0	0
0	0
1557	159
15	157
0	41
0	0
1	0
11	415
0	462
0	465
1	445
0	410
0	435
9	432
0	400
0	402
0	447
2	412
0	443
0	426
0	392
0	416
0	401
0	13
0	288
0	105
0	279
0	18
0	26
0	179
0	100
1	60
11	56
0	2
0	25
2	28
0	24
0	24
0	24
0	27
0	23
0	23
18	2
0	2
2	143
5	158
0	144
0	139
0	152
0	135
0	139
0	135
0	135
6	56
0	11
0	0
0	3
0	0
12	0
3	0
1	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
16	24
0	24
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	29
1	25
0	53
5	67
0	67
0	56
0	0
0	0
9	0
0	46
0	2
0	0
0	0
0	74
0	74
0	74
0	0
0	0
0	0
3	0
0	0
0	0
0	0
0	0
0	66
0	0
0	0
0	14
0	74
0	0
0	77
0	3
0	71
2	3
0	3
0	20
0	77
0	74
0	0
3	0
1	70
0	0
0	0
0	74
0	74
0	14
0	18
0	0
0	0
0	74
0	0
0	19
3	50
2	0
0	0
0	6
0	69
0	73
0	76
0	0
0	0
0	0
0	0
0	0
0	0
0	472
1223	1233
19	1212
0	1154
0	884
0	757
0	473
0	472
0	0
26	4
14	68
0	11
11	11
8	53
0	0
0	0
0	4
0	1
598	861
0	26
9	835
2	382
0	0
0	0
0	0
0	0
15	0
0	16
8	16
0	13
0	13
3	13
0	9
0	9
0	8
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	50
0	49
0	63
16	77
0	48
0	55
0	55
0	45
0	19
0	17
0	30
0	19
0	14
0	30
3	30
0	0
0	16
0	14
0	13
1	15
0	4
0	117
9	171
5	176
15	176
0	176
0	151
0	176
0	175
0	176
0	172
0	177
0	177
0	177
0	177
0	175
0	97
0	133
0	43
0	6
0	16
1	5
0	14
0	0
0	12
0	24
0	8
0	8
0	20
0	0
726	99
3	43
3	23
4	10
0	51
0	0
0	0
0	2
0	2
0	0
0	0
0	106
0	44
0	38
0	27
41	56
10	31
0	28
0	23
7	3378
263	3201
0	654
0	496
2	232
173	1
0	1
32	96
1	0
3	87
7	7
0	62
5	51
5	20
0	0
0	293
0	924
0	920
0	685
0	721
3	809
0	809
0	817
12	844
2	517
0	675
0	835
2	863
7	547
0	575
0	143
0	133
56	179
0	98
0	180
0	18
0	120
6	94
10	100
2	58
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	78
9	206
3	55
0	197
20	162
0	88
0	49
0	115
7	105
0	40
0	67
0	165
0	136
0	54
0	36
0	20
0	28
0	21
0	24
13	1
0	72
0	55
0	60
0	64
0	64
0	19
0	46
0	55
0	55
0	55
0	51
1	64
0	64
0	12
0	15
0	10
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
1	0
0	0
612	142
13	142
0	35
4	0
0	1278
0	244
0	1266
5	1238
5	1220
3	8
10	8
0	14
0	51
0	0
1	0
0	0
0	0
11	0
0	0
0	0
0	0
0	0
0	1061
9	119
2	1577
1	951
111	1599
12	441
0	1540
0	1197
0	383
0	755
0	0
7	0
8	0
0	0
0	8
54	83
2	66
0	50
0	25
2	0
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	15
0	15
0	13
0	1
0	0
7	5206
80	5211
0	5032
53	4948
0	112
0	913
50	3413
0	124
0	986
3	119
13	315
6	18
1	18
0	53
6	189
0	63
15	182
0	18
0	9
0	3
0	39
24	11
0	0
3	0
0	0
0	0
0	0
0	0
6	0
0	0
0	0
0	0
0	0
0	902
29	796
96	866
3	861
0	626
0	192
0	132
0	112
0	96
0	57
0	27
0	23
1	23
5	76
31	102
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
984	259
25	37
65	224
0	215
0	215
0	215
0	215
0	200
0	153
3	72
0	0
1388	63
5	3
24	57
11	0
0	3
0	0
0	0
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1499	2636
12	2600
0	1114
145	126
0	70
0	126
0	84
0	0
17	10
0	10
0	0
0	0
0	0
2	0
66	57
5	0
37	330
723	248
0	253
4	0
0	14
0	4
0	3
0	96
0	101
0	6
0	101
0	100
0	20
0	98
0	0
0	101
0	101
0	100
0	55
0	62
4	12
0	3
0	3
0	6
0	0
0	0
0	0
7	68
0	0
0	0
0	0
32	1008
0	954
1	510
0	901
0	1009
1	32
0	0
2	0
0	0
326	180
37	179
0	108
0	53
0	0
0	0
2	25
183	89
0	77
19	73
5	12
1	0
4	76
0	219
107	222
0	18
0	5
8	0
0	0
0	0
0	6
0	21
13	21
3	1306
106	1671
1	1668
16	161
6	13
0	87
10	71
0	17
0	108
0	9
0	0
5	0
0	0
0	13814
0	13422
0	7707
27	1343
0	6264
6	6181
6	5821
0	5822
0	6730
2	10446
1	34
6	986
0	6166
202	5892
68	5774
52	1
0	41
11	167
0	118
0	116
0	464
1	26
0	0
0	13
0	274
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	110
0	4
75	253
0	39
0	57
0	67
0	91
7	13
0	87
13	18
0	0
0	5
0	0
0	10
0	13
0	0
0	15
0	1
15	22
0	4
0	6
0	0
306	93
0	33
16	91
0	0
11	0
172	67
0	67
0	0
0	0
0	0
654	1365
0	32
54	27
21	1305
11	10
7	882
56	203
0	149
19	0
2	0
0	0
41	178
0	257
10	7
0	265
0	212
0	0
0	242
0	1039
0	392
0	528
3	775
0	274
0	309
0	373
4	1455
0	566
0	367
0	663
0	466
0	311
0	374
0	404
0	218
0	300
13	44
0	163
0	146
0	140
0	127
0	60
0	72
0	3
0	18
0	186
0	250
0	80
0	15
0	20
0	20
4	63
0	45
0	23
27	53
0	53
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	215
258	414
0	43
0	32
0	194
0	43
0	1
8	1
0	1
0	2
0	2
11	0
0	2
0	0
0	2
0	403
20	442
13	130
1	3
32	8
0	13
0	5
0	18
1	1
10	15
0	88
23	790
0	2164
0	2277
0	2320
13	2275
3	2196
2	2158
4	2248
0	754
5	143
0	127
2	61
26	99
2	22
11	802
0	5
0	0
0	0
0	0
1	0
0	0
0	0
0	0
326	73
3	66
0	21
23	19
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	43
0	13
0	48
0	49
0	25
0	22
0	45
0	15
0	19
0	79
10	151
0	205
0	205
0	155
0	139
4	137
0	109
0	80
0	27
0	19
4	16
25	81
0	36
0	53
5	0
0	65
1	18
0	15
3	7
0	94
0	42
0	92
0	37
0	23
0	38
0	23
0	36
0	1
4	1
0	15
0	15
0	0
0	15
0	7
0	11
0	1
0	20
0	0
10	901
0	760
0	770
0	863
0	360
0	321
0	357
0	347
0	296
0	274
0	161
0	63
0	56
0	151
0	103
63	28
0	73
0	10
13	0
1	394
0	406
6	14
0	185
19	163
0	51
0	47
0	61
10	6
0	6
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	1
2	1
0	1
1	1
0	1
0	0
392	628
38	628
0	246
0	94
280	617
0	188
0	209
2	57
0	61
0	13
18	268
0	0
1	9840
0	9833
0	9848
55	2955
10	9818
3	5158
6	599
0	449
0	453
0	9788
0	9671
0	9349
50	1728
2	8595
0	9214
0	9773
0	110
0	9974
0	50
0	299
0	9563
0	9866
0	10104
0	9885
0	9886
0	9866
0	283
7	9335
0	545
2	8267
73	7609
4	5152
0	4886
0	0
0	50
40	133
0	88
0	100
6	11
6	40
5	34
0	0
0	0
0	0
0	7
0	6
0	4
0	7
0	6
0	0
0	0
0	0
0	0
0	304
0	37
0	285
1	3
0	0
0	0
0	0
11	4537
0	4592
6	23
4	42
0	3178
3	1447
26	1291
78	490
10	66
0	56
0	1077
1	1056
0	385
0	3
0	18
0	18
8	507
13	11
3	32
2	7
0	4
0	2
0	2
0	0
3	310
11	311
0	310
244	355
0	357
5	357
0	355
2	5
3	91
33	4
0	7
0	7
0	0
0	0
6	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
292	0
4	0
0	0
4	226
0	230
0	33
0	221
0	105
0	36
0	83
0	73
0	34
0	62
0	26
0	0
0	0
0	0
0	1540
0	35
0	255
2	1540
1	88
0	31
0	31
25	1364
4	1366
7	5
4	46
2	26
4	29
10	2
4	0
0	1
0	17
0	16
6	6
0	7
5	23
0	5
0	23
0	7
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	9
0	9
0	5
0	0
0	0
0	0
0	9
0	9
0	0
0	9
0	9
0	9
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
6	0
0	0
116	28
0	27
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
12	142
0	150
0	111
0	128
0	38
0	64
0	53
0	48
0	17
0	15
0	3
3	145
2	369
0	392
1	149
0	391
1	79
0	3
2	3
0	3
0	16
0	0
5	0
618	1
13	0
0	6
0	0
0	0
71	2535
1	2534
0	2536
46	242
15	39
0	387
8	50
15	0
3	563
0	0
17	2957
0	2765
0	119
7	2812
9	636
4	0
0	0
0	0
1775	214
4	154
14	60
0	0
0	0
0	0
0	1
0	1
0	2
0	1
0	30
0	1
0	1
0	2
0	2
0	30
0	3
0	10
0	9
0	0
0	0
0	4
23	190
0	85
1	4
245	0
5	355
3	2437
45	2515
3	134
1	105
17	1539
1	54
0	0
1	49
0	49
0	299
0	206
0	282
0	40
1	0
0	10
0	3
4	6
0	0
3	56
0	32
0	2
0	104
0	68
0	0
0	0
0	0
0	0
0	0
0	0
11	18435
283	17964
4	17363
180	19955
0	2430
164	4841
55	2639
0	4
0	0
0	4
0	0
0	4
0	4
0	4
0	0
0	6
0	6
0	6
0	6
0	6
0	6
0	6
0	6
0	6
0	6
0	6
0	6
0	6
0	0
0	0
0	0
0	0
79	43
0	3
0	21
0	19
6	0
0	0
0	0
0	6
0	6
0	3
0	2
0	2
0	2
0	0
0	0
0	0
12	0
20	0
0	0
0	0
616	201
4	167
0	167
68	34
0	1
7	280
38	1286
0	84
8	1290
1	8
0	104
0	274
4	1277
7	142
0	0
0	0
4	0
0	0
0	0
0	0
0	0
0	18
0	40
13	116
9	1
0	105
0	18
0	14
0	88
0	33
53	101
0	20
0	0
2	0
28	27
0	16
0	2
1	27
12	2
3	2
24	0
2	19
50	7765
0	1
0	12
0	11
0	0
0	0
1	49
79	245
0	201
10	1
5	78
13	35
74	45
0	0
9	55
1	42
0	42
4	104
0	94
7	124
0	36
0	204
46	4
13	117
25	39
0	30
0	24
3	25
14	22
0	1
0	1
4	36
0	1
0	37
0	1
0	46
0	46
0	1
0	36
0	46
0	1
0	1
0	37
0	1
0	9
0	1
0	36
1	0
0	0
1	111
0	10
6	3
0	0
0	28
0	117
0	13
1	0
0	0
0	0
0	0
6	14
85	157
0	116
0	75
0	26
1	6
26	29
0	27
0	18
8	15
9	8
0	23
2	17
1	0
0	0
0	0
0	2
0	0
0	0
0	0
0	2
0	0
0	0
0	1
0	0
0	3
0	3
0	3
0	0
0	3
0	3
0	3
0	0
0	0
0	0
11	28
2	13
3	34
8	18
0	18
9	18
0	34
0	34
0	13
0	22
0	0
3	0
0	0
0	3
0	5
1	3
0	2
0	0
0	0
0	0
