UniqueCount	AmbigCount
0	2
0	0
4	286
0	0
0	0
0	2
0	0
0	2
0	1
0	1
0	0
0	0
0	0
3	31
0	6
4	2
0	0
0	15
0	3
2	17
0	0
0	12
151	26
3	24
6	98
19	24
3	0
23	51
0	0
0	0
0	0
8	226
0	24
0	70
6	26
0	64
149	74
0	18
0	0
0	20
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	13
6	2
0	0
13	0
0	73
0	32
1	56
5	67
0	113
0	80
0	2
0	97
0	95
9	15
0	25
3	10
0	9
2	9
0	57
18	11
0	0
0	1
0	0
0	3
10	19
0	1
0	0
0	6
1	1
1	1
0	0
0	7
0	1
1	17
0	0
0	0
1	4
0	9
0	0
0	0
0	0
98	11317
32	32083
862	85894
4	0
5	1119
0	33
18429	19207
9	3017
0	0
0	0
0	3
157	415
5	3
0	0
0	0
0	27
0	1
0	1
0	1
0	1
0	1
0	5
0	0
0	1
0	1
3	12
0	0
0	1
0	1
0	1
0	5
0	0
1	1
0	5
1	5
0	6
0	0
0	0
0	1
0	1
0	1
0	0
0	0
0	0
0	1
13	41
0	2
0	3
0	0
32	13
0	12
2	0
78	8
0	14
0	457
0	509
356	1377
185	370
1	1672
107	60
0	1030
1	1411
164	45
0	549
0	1414
1	574
0	1139
29	17
0	390
6	439
1	50
0	417
0	569
1	591
0	519
1	80
33	276
0	382
0	392
0	574
0	841
0	922
0	1032
0	414
0	442
0	495
0	525
1	92
0	577
0	1008
0	448
3	92
0	43
0	240
0	85
0	382
20	23
9	2
18	2
3	14
0	1
0	13
0	0
0	0
0	0
0	0
0	0
0	0
6	3
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
78	563
9	294
39	532
0	0
10	158
10	4
12	5
2	1
2	4
2	0
0	2
0	2
0	2
0	0
0	0
173	3643
0	3308
2	1303
2	2434
32	0
6	22
3	19
10	18
0	8
0	23
0	4
15	23
0	0
0	0
0	214
0	205
0	190
0	199
0	4
0	11
0	4
0	1
0	9
13	66
0	4
0	0
0	0
