UniqueCount	AmbigCount
12	10
0	0
2	171
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	5
0	2
3	0
0	0
0	5
2	0
0	27
0	0
0	1
143	22
0	22
0	92
8	22
0	0
11	31
0	0
0	0
0	0
8	163
0	16
0	42
0	30
0	38
77	29
0	12
0	0
0	12
0	0
0	0
0	0
0	1
0	1
0	0
0	0
14	7
6	4
0	5
6	0
0	82
0	52
1	76
8	58
0	19
0	6
0	11
0	29
0	12
2	4
0	24
5	13
0	10
0	10
0	29
16	10
0	0
0	9
0	0
0	2
14	40
4	6
0	6
0	2
0	13
3	13
3	6
0	6
0	13
0	18
0	0
0	0
5	3
0	10
0	5
0	0
0	0
168	16969
2552	87655
1363	105371
15	0
15	1151
0	31
28836	30804
12	1869
0	0
0	0
0	2
85	319
2	10
0	0
0	0
0	16
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	18
0	2
0	2
0	2
0	0
0	2
0	2
0	0
0	0
5	0
0	15
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
7	50
0	0
0	0
0	0
25	26
0	22
8	0
173	12
0	17
0	446
0	462
507	1627
182	417
0	1997
69	75
0	1158
0	1659
194	60
0	579
0	1658
2	557
0	1306
31	23
0	385
2	407
1	67
0	397
0	529
0	604
0	488
0	89
37	285
0	354
0	361
0	539
0	991
0	1061
0	1150
0	412
0	427
0	521
0	488
0	96
0	590
0	1126
0	425
5	96
0	73
0	261
0	98
0	354
31	43
10	15
6	15
0	3
0	0
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
44	482
0	204
31	453
0	0
0	124
1	17
13	0
0	0
2	0
0	0
9	2
0	2
0	2
0	0
0	2
218	4097
0	3762
0	1351
0	2865
16	0
5	35
5	34
4	23
0	9
0	29
0	10
14	29
0	0
0	0
0	205
0	196
0	184
0	193
0	0
2	8
0	9
0	5
0	2
0	55
0	8
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	30
0	21
0	21
0	21
14	30
0	21
3	30
0	0
0	11
0	2
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	32
0	22
0	36
0	27
0	20
0	29
0	25
0	34
0	17
0	17
2	19
0	19
0	19
0	0
8	505
0	467
0	400
51	224
0	169
0	176
0	46
86	0
0	0
0	0
0	0
11	0
0	0
0	0
0	312
1	339
0	303
4	154
0	178
0	154
0	149
1	32
0	138
0	111
0	27
0	45
0	90
0	55
8	72
0	7
0	13
0	19
10	51
12	0
0	0
0	0
0	19
0	11
8	10
0	10
0	0
0	10
0	0
0	0
64	225
4	222
6	138
0	140
0	0
0	9
0	21
2	3
19	46
0	33
25	15
0	10
0	0
0	0
2	29
0	15
0	1
0	24
0	6
0	5
0	5
0	218
0	396
0	389
0	253
0	48
0	311
0	391
0	246
62	210
4	123
8	199
0	388
0	254
0	206
0	279
0	329
0	54
0	19
0	17
0	277
0	21
0	79
0	122
0	87
0	95
0	137
0	5
19	28
0	172
0	100
0	94
0	145
0	117
0	119
0	19
0	1
0	54
0	140
0	109
5	70
0	42
0	64
0	25
0	22
0	19
0	24
0	0
0	7
0	7
0	0
31	0
0	190
521	236
6	68
3	0
19	2090
43	1997
0	305
0	461
8	188
0	104
10	175
0	0
0	101
0	134
0	153
0	108
1	144
0	46
0	38
1	27
0	0
1	5
5	943
0	923
43	877
27	895
4	19
2	25
0	0
0	473
11	576
6	481
25	376
10	974
0	573
0	624
0	789
0	225
0	279
7	78
0	80
0	41
0	120
0	203
21	28
0	68
19	8
0	50
0	60
0	60
0	60
0	61
0	56
0	61
0	55
0	55
0	59
0	0
0	56
0	59
0	61
0	19
82	742
2	559
18	627
11	50
29	183
0	32
0	1
18	0
0	32
0	28
0	28
0	11
0	0
3	0
0	0
0	0
0	0
0	0
0	0
0	1
0	126
27	127
0	0
1	13
0	0
0	8
3	111
0	78
15	103
0	6
26	71
17	68
0	18
12	21
0	0
0	200
4	153
0	201
0	172
0	177
0	5
0	22
0	45
8	1
18	1
141	855
25	690
0	170
210	68
0	2
0	2
0	0
5	0
5	0
150	0
42	618
10	628
0	655
0	658
0	476
4	597
0	608
80	131
0	61
0	644
0	65
0	465
4	136
0	19
0	85
0	665
0	446
1	61
0	559
3	484
5	28
0	27
0	535
0	150
3	19
0	18
3	84
0	79
0	111
5	64
0	64
0	68
0	0
0	4
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
15	557
0	448
0	448
0	411
1	360
0	362
0	362
0	362
0	164
0	0
7	147
14	885
0	837
15	305
25	105
0	0
0	0
0	4
18	394
0	312
0	115
0	237
0	250
0	186
0	292
0	297
0	246
0	237
1	14
0	34
0	2
0	1
0	19
0	1
0	7
0	39
0	29
10	58
4	1
0	4
5	4
139	322
0	0
0	0
0	0
19	131
29	27
0	97
0	77
0	0
0	203
0	196
2	200
0	113
0	0
0	39
0	11
0	22
6	34
0	10
0	22
0	26
0	18
0	21
6	21
2	21
0	0
0	959
0	1063
1	1103
0	953
0	988
0	1048
0	955
0	911
0	1048
3	979
0	629
0	981
0	1031
7	1024
0	1026
0	1020
0	1010
0	868
0	920
0	801
0	900
0	883
5	477
0	398
53	80
4	207
0	175
0	86
3	10
0	28
1	0
0	18
0	18
0	6
0	18
0	7
28	161
23	161
0	109
0	25
17	867
3	844
0	98
22	122
26	69
4	3
0	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	9
0	9
0	9
0	9
0	9
0	9
0	0
0	9
0	0
0	9
0	0
0	9
0	9
0	0
0	10
0	10
0	10
0	9
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	0
0	0
5	6
0	6
0	29
0	39
0	16
34	5
0	2
0	25
0	21
6	21
0	21
0	5
0	19
0	0
0	0
0	0
0	27
727	40
0	0
0	10
0	13
0	0
0	0
3	27
0	25
0	27
0	6
9	8
0	3
3	19
0	19
8	0
0	0
0	2
0	0
16	0
0	0
2	0
1	567
0	84
0	719
0	226
3	0
0	426
0	204
53	332
0	102
0	293
0	303
0	197
0	162
0	23
0	1
2	0
0	0
0	1
0	0
0	0
5	0
0	0
0	1
0	0
0	1
0	0
0	0
0	0
11	413
0	331
0	186
0	44
0	44
2	5
5	9
0	30
0	116
0	35
11	2
0	17
8	0
0	0
0	0
0	25
0	13
0	1
0	8
1	12
0	0
0	24
0	29
1	29
0	29
0	36
0	54
0	31
0	25
0	30
7	24
6	61
0	42
0	8
0	7
0	0
0	3
0	0
0	0
0	0
0	2
0	2
0	31
0	31
0	31
0	31
0	3
0	22
0	2
0	0
0	0
0	2
0	31
0	0
0	31
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	6
0	0
0	0
0	5
2	0
0	1
0	5
0	0
0	0
0	0
0	17
0	10
0	17
10	17
0	17
0	0
0	0
0	7
0	3
0	0
0	0
0	0
0	0
3	0
0	0
0	0
6	40
0	40
0	40
0	5
0	5
0	10
7	36
0	0
0	41
0	41
0	28
1	9
0	16
0	0
9	0
0	0
0	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
147	628
0	628
4	26
0	26
50	0
0	10
0	8
0	1
0	0
0	5
0	5
0	2
0	1
0	1
0	0
0	0
0	0
0	1
0	0
0	1
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	63
0	6
0	129
0	104
0	134
3	387
0	67
0	1
0	162
0	1
0	206
8	240
1	316
0	279
0	101
0	163
0	127
0	115
0	176
0	228
0	142
0	31
0	15
0	152
0	127
10	38
0	92
0	15
0	0
0	52
0	0
0	0
0	0
0	2
0	2
0	2
0	0
867	169
0	169
0	39
0	0
0	0
4	391
0	432
0	449
0	429
0	425
0	449
5	455
0	400
0	390
0	438
2	398
0	416
0	419
0	361
0	381
0	395
0	5
3	287
0	117
3	275
0	10
0	34
0	180
0	137
4	66
26	59
0	0
0	46
0	39
0	46
0	46
0	46
0	46
0	46
0	46
4	1
0	6
4	160
4	174
0	161
0	160
0	174
0	159
0	159
0	159
0	159
0	78
0	16
0	0
0	2
0	6
8	9
0	3
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
23	7
0	7
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	6
1	6
0	9
0	11
0	11
0	10
0	0
0	0
4	0
0	11
0	0
0	3
0	3
0	66
0	65
0	66
2	2
0	2
0	1
0	0
0	0
0	2
0	1
0	2
0	65
0	12
0	1
0	35
0	56
0	8
0	76
0	12
0	95
0	13
0	10
0	23
0	96
0	74
0	11
0	19
3	72
2	12
0	1
0	65
0	66
0	15
0	17
0	2
8	0
0	55
0	1
0	27
0	49
0	0
0	0
0	4
0	54
0	67
0	73
0	0
0	0
0	0
0	0
0	0
0	0
0	502
1623	2509
41	2488
0	2396
0	1308
0	1166
0	503
0	503
0	0
6	1
43	98
0	7
10	4
2	88
0	0
0	0
0	4
0	8
1723	2941
0	117
16	2824
1	1112
1	0
0	0
0	0
0	0
12	0
0	7
1	7
0	7
0	7
0	7
0	7
0	7
0	7
0	0
4	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	18
0	21
0	23
27	34
0	20
0	20
0	20
0	17
0	4
0	4
6	10
0	4
0	4
0	10
0	13
0	1
0	3
0	6
0	6
3	11
0	0
11	71
0	99
0	121
14	121
0	120
0	120
0	120
0	120
0	120
0	115
0	120
0	120
0	120
0	120
0	120
0	87
0	104
0	22
0	0
0	16
0	4
0	8
0	2
0	12
0	12
0	5
0	5
0	5
0	0
661	70
0	59
4	26
12	17
0	8
0	0
0	0
0	0
0	0
0	0
0	0
0	82
0	53
7	43
0	10
36	21
12	17
0	2
0	18
3	1879
98	1827
0	282
0	252
0	121
199	29
0	29
15	51
1	0
0	36
13	16
0	19
0	22
1	25
0	6
11	233
0	802
0	777
0	458
0	503
9	621
0	653
0	671
5	700
3	306
0	448
0	691
0	729
0	359
0	594
0	203
0	192
44	233
0	128
0	235
0	40
0	155
0	148
41	148
2	120
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	154
33	169
2	100
0	167
23	260
4	119
0	66
0	75
2	138
3	65
0	117
0	147
0	107
0	91
0	64
0	23
0	38
0	23
3	26
0	0
0	37
0	38
0	26
0	39
0	42
0	20
0	27
0	25
0	33
0	36
0	28
1	31
0	39
0	28
0	23
0	19
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
870	111
12	111
10	17
0	0
0	1474
21	271
0	1472
0	1471
0	1432
7	23
99	19
0	15
0	69
1	0
0	0
0	0
0	0
5	0
0	0
0	0
0	0
0	0
0	1431
19	221
38	2229
5	1433
200	2180
10	483
0	2164
0	1681
3	396
0	1075
0	0
3	0
8	0
0	0
0	3
132	47
34	39
0	20
0	17
0	0
0	0
0	0
9	0
0	0
0	0
0	0
0	0
0	0
0	0
0	31
0	31
0	27
0	20
0	0
9	3646
26	3646
0	3383
0	3273
0	66
0	1148
19	1814
0	95
0	832
0	74
13	196
11	46
0	40
5	78
16	348
0	96
31	341
0	14
0	19
4	6
0	99
9	32
0	0
0	0
0	0
0	0
0	0
0	0
15	0
0	0
0	0
1	0
0	0
3	1167
0	1047
120	1129
0	1134
0	812
0	258
0	237
0	179
0	203
0	90
0	61
0	31
0	31
0	110
11	136
0	0
0	0
1	0
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
827	237
0	4
37	233
0	227
0	227
0	227
0	227
0	216
0	193
1	66
0	0
1048	7
5	0
0	7
1	0
1	3
0	0
0	0
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1005	1872
23	1698
0	954
60	49
0	25
0	49
0	29
1	0
30	0
0	0
0	0
0	0
0	0
1	0
111	29
16	0
5	115
464	74
0	101
4	0
0	1
0	0
0	0
0	33
0	33
0	0
0	28
0	33
0	5
0	33
0	0
0	33
0	28
0	33
0	24
0	25
0	0
0	0
0	0
0	5
0	0
0	0
0	5
