UniqueCount	AmbigCount
0	0
0	0
1	425
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	12
0	0
1	2
0	0
0	10
0	0
0	63
0	2
0	10
98	2
0	2
6	43
3	8
0	1
11	18
0	0
0	0
0	0
11	388
0	5
0	17
0	6
0	16
60	17
0	4
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	4
7	5
0	0
8	7
0	82
0	57
0	86
0	52
0	70
1	36
0	2
0	71
0	40
32	23
0	42
9	5
0	0
0	0
0	37
4	0
0	0
0	3
0	0
0	0
4	92
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
1	33
0	0
0	0
0	3
0	4
0	0
0	0
0	0
44	4999
719	30426
796	33392
7	0
5	538
0	43
9195	11347
26	1205
0	0
0	1
0	0
264	425
8	12
0	0
0	0
0	11
0	3
0	0
0	1
0	3
0	1
0	0
0	0
0	1
0	1
0	5
0	1
0	1
0	1
0	3
0	0
0	0
1	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	6
0	2
0	2
0	0
6	5
0	5
1	0
114	3
0	3
2	265
0	280
562	1112
125	335
1	1373
53	93
0	777
0	1159
80	76
0	366
0	1150
0	376
0	880
25	25
0	271
1	287
0	87
0	311
0	326
0	341
0	282
0	42
38	188
0	202
0	217
2	378
0	710
0	717
0	779
0	300
0	280
0	304
0	300
0	46
0	334
0	738
0	283
3	44
0	26
0	233
0	48
0	202
24	21
7	23
7	23
0	5
0	0
0	5
3	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
119	756
0	363
40	745
0	0
1	212
15	11
12	7
10	3
0	4
3	0
5	2
0	2
0	2
0	0
0	0
442	7198
0	6462
0	2505
1	4863
54	0
2	30
0	29
21	24
2	16
0	18
0	7
6	18
0	0
0	0
0	340
0	311
0	295
0	324
1	8
0	11
1	2
0	1
1	5
11	103
0	6
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	22
0	12
0	21
0	23
13	13
0	23
8	25
0	7
0	18
0	12
0	10
0	10
0	5
1	2
0	1
0	3
0	3
0	5
0	3
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	6
0	9
0	9
0	9
0	4
0	9
0	2
0	9
0	1
0	1
0	4
0	9
0	6
0	2
3	887
0	872
0	791
51	394
8	310
4	260
0	186
210	0
1	0
0	0
3	0
0	0
0	0
